ID,response_text
example_1268,That's really cool! Hopefully you guys can make it even more regular.
example_1269,That's awesome! Glad you had so much fun!
example_1270,its a sad time to be alive
example_1271,Well talk to them about it one day and tell them how you're feeling
example_1272,You should put your TV out of reach from now on. That is the only way to keep that from happening again!
example_1273,good for you_comma_ i am sure they will move you
example_1274,They should be ashamed. I have been there too.
example_1275,good luck
example_1276,Yes it does and they always find something wrong. It never seems like you're done for hours on end.
example_1277,lol I don't think they like that. They are kind of a joke now
example_1278,It's great when your team pulls off a comeback like that!
example_1279,Those will work for sure. You should buy a used car too to save money_comma_ but that's up to you
example_1280,Haha! Good decision
example_1281,That sounds like a fun place to visit. I live in Maryland so I don't really have much of a rural area around me.
example_1282,Oh no_comma_ I hope he is at peace now and you are too.
example_1283,I hope you guys have fun anyway! Rain is so nice for a day off.
example_1284,I'm glad you had a great time with your family!
example_1285,I think that's a good goal to have.
example_1286,I'm so sorry to hear that about your sister.  Losing someone is never easy but when they pass in such a sudden or tragic manner it's even harder.  I hope you're doing okay now and are surrounded with people who care!
example_1287,Oh no! Why not?
example_1288,Oh yeah I've heard of both!
example_1289,I bet you are very excited.
example_1290,That's great! It is nice to have everything ready for them. I bet they'll appreciate that!
example_1291,I bet they enjoyed themselves! I hope you guys had a great time.
example_1292,That's the way it goes sometimes. It's still fun to dream about winning though!
example_1293,I bet it did. I hope you guys are able to splurge on something nice!
example_1294,that is amazing_comma_ he must be proud of him too
example_1295,You should do that.  It sounds like you need some help with family problems!
example_1296,That sounds tough. I hate Monday mornings. But I like Fridays!
example_1297,I hope things get better.
example_1298,I'm glad you're doing something about your health!
example_1299,It's like they just come out of nowhere and strike with no warning. And sometimes there is nothing you can do about it.
example_1300,Oh wow. That is pretty thoughtful. I bet it was a pleasant surprise for you.
example_1301,Oh I'm sorry.  I know that sounds like a long time ago.
example_1302,She sounds amazing.  I'm glad you have someone like that in your life!
example_1303,How is she doing? Did you guys have fun at least?
example_1304,That's nice to hear_comma_ that's great news indeed.
example_1305,That is a lot of responsibility_comma_ especially with animals in the house. I am glad you trusted him and it all worked out well!
example_1306,That sucks. I'm sorry you're going through that.
example_1307,That is a relief. I'm glad you weren't actually facing danger.
example_1308,That sounds like heaven!  I'm sure you all will have more days like that soon!
example_1309,That's a good point_comma_ it could be worse. You are doing great and I hope you find some comfort in knowing he's no longer in pain.
example_1310,Oh that is a tough situation to be in.  Did you do anything else besides not telling her?
example_1311,Oh no_comma_ sorry to hear about your Lupus!  What kind of diet are you trying?
example_1312,I feel you on that one_comma_ I've tried talking to them and being nice but they still make mistakes.
example_1313,I'm sorry you had that experience.  I hope it taught your daughter something about life being unpredictable.
example_1314,thats awesome. it really helped you out
example_1315,Oh man that sucks. Did they pay for it?
example_1316,Oh wow! That's so sad. So glad you are not with him anymore. Did you guys break up?
example_1317,You should consider it! It can be so annoying when you get something in the mail and it is ruined or missing_comma_ like your favorite DVD...I hate when people are lazy and just throw stuff away or leave it on the porch and then forget to check for it. We have a lot of problems here with this
example_1318,She might be doing some sightseeing_comma_ I hope you were able to spend as much time with her as possible.
example_1319,I'm sure you'll do well if you've studied hard!
example_1320,Do you miss playing hockey?
example_1321,I understand. I have a cat and she would do the same thing_comma_ especially if it's not her owner.  Did you see where the dog ran off to?
example_1322,i can only imagine.. it takes time to get over the news of someone passing.. i hope you find peace
example_1323,LOL.  What kind of creepy noises?  Is it a old house?
example_1324,Oh wow!!  That's so awesome. I love that you're moving back home!  You guys will have so much fun together!!
example_1325,Wow that sounds like great news to me.  I am sure she must be very proud of herself.
example_1326,what kind of food are you trying to eat?
example_1327,Definitely. You never know what can happen.
example_1328,oh cool
example_1329,Awesome. You must be exhausted.
example_1330,Wow.  That is so cool that your husband will be close to family.  I'm sure you'll make it through just fine!
example_1331,That is great! My kids love playing outside and being around other kids. They always get so much energy out.
example_1332,That does sound awful! Hopefully you were worth the wait.
example_1333,What a nice gesture! Do you name him?
example_1334,I hate being woken up at such an ungodly hour.  I hope they get your number deleted.
example_1335,Yeah I've always wanted kids but never thought that I would ever actually get them so it's a nice surprise. You're going to need some new clothes_comma_ bedding_comma_ diapers_comma_ etc..and toys! It's a lot of stuff haha
example_1336,Oh wow_comma_ what are plague doctors?
example_1337,That is good news_comma_ but what a horrible thing to happen!!
example_1338,thats awesome_comma_ glad to hear it worked out well!
example_1339,That's awesome. I am sure that your daughter is going to love school this year.
example_1340,I can't handle that kind of thing either... I hate watching it_comma_ even in movies!
example_1341,It'll be great to see how they're doing!
example_1342,Oh no! That is awful. You should have kept your purse with you when you went shopping.
example_1343,That is awesome. Good job!
example_1344,You must be super excited!
example_1345,That sounds like fun!
example_1346,i would be too_comma_  how did you handle the situation?
example_1347,Sorry to hear about the loss.
example_1348,You should definitely treat yourself to something nice
example_1349,thats great you should be proud of him
example_1350,Do you still get any awards or recognition for it?
example_1351,I am sorry that happened to you_comma_ but I am glad you spoke up for yourself.
example_1352,He's probably remembering your kindness every Christmas.
example_1353,Aww that's too bad.  Hopefully no one took a picture of it.
example_1354,I agree. It's better to live on less than be in debt.
example_1355,You must have been so scared too.  Glad you are ok though
example_1356,It's never the same. It sounds like you are having a hard time. Is everything ok?
example_1357,you should be proud and happy that they are becoming independent
example_1358,I bet you did well then.
example_1359,What an awesome idea! I love blackjack. I've never been to Tunica before. Is it close to Memphis?
example_1360,I understand why you would want to do that.  That must have been hard for your mom though.
example_1361,I see that sometimes the first time there is more excitement but not the second.
example_1362,Well_comma_ it's better than nothing!
example_1363,It can be hard to reach back out after being gone for so long. Give it time and see what happens.
example_1364,That's a bummer.  I hope they get in trouble for being reckless.
example_1365,i am sure he will do fine
example_1366,I do too...but I need to find the right one first.
example_1367,Oh wow that sounds amazing_comma_ did you keep it as a secret or tell anyone about it?
example_1368,thats cool
example_1369,thats a horrible situation i hope everything turns out ok for him!
example_1370,Its amazing how skilled they are
example_1371,i agree_comma_ it was the best place ever as a kid
example_1372,Well you are always welcome in this house.
example_1373,I agree_comma_ that is not cool at all
example_1374,hahahaha thats so funny_comma_ i hate that too!
example_1375,I am sure he will appreciate that!
example_1376,Exactly lol. The holiday season is perfect for me. I love it!
example_1377,Why do you live there then?
example_1378,I like that too.
example_1379,That is great news. You must be very proud of yourself.
example_1380,That sounds like my house too. I don't know how they can tell what you have just by looking at the shelves!
example_1381,Sometimes the best thing to do is seek out professional help. Maybe you should try counseling with both of you. It might be hard but could make things better.
example_1382,That's a good thing to say about yourself. You're taking care of your daughter well.
example_1383,That sounds like a really great experience for you. I hope that my dog doesn't end up as an old man hahahaha
example_1384,That's a good amount! I think it'll turn out fine for ya! Good luck!
example_1385,Yep! Especially when it comes to things we really want too.
example_1386,ahh i remember too! it was an epic film back then
example_1387,I'm sorry_comma_ maybe you can meet up with her before she moves?
example_1388,Oh no_comma_ thats so frustrating. You need to talk to your boss about it.
example_1389,That sounds so hard. I hope things improve!
example_1390,oh wow that's crazy
example_1391,You're such an angel! He's lucky to have you!
example_1392,I can understand that. It takes a lot of time to get over the loss of a pet.
example_1393,well i hope you can keep them safe this weekend
example_1394,That's awesome. You're lucky.
example_1395,Hopefully you are not alone in your house so you don't hear any strange noises
example_1396,You will!
example_1397,Oh okay_comma_ try to relax and just go with the flow!
example_1398,thats awesome..what did you sell?
example_1399,yes thats true_comma_ but sometimes its just hard to resist the temptation of cheating because people are so insecure about themselves and their lives
example_1400,I'm glad it was! I know how scared you must have been.
example_1401,Oh no! How long did you end up waiting? It sounds like a nightmare. I hope you didn't get fed or anything!
example_1402,That's great. It sounds like you won more than just a place on the course. You gained something valuable in life that will last longer than any academic achievement.
example_1403,I don't. No children yet. We're thinking about having one though.
example_1404,Oh_comma_ that's too bad. Hopefully you didn't lose a lot of money!
example_1405,That makes sense. I hope everything is okay_comma_ did your car need more than just a recharge?
example_1406,How long have you been a fan of Auburn?
example_1407,That sounds awful! Did they say anything or make fun of you?
example_1408,It sounds like he was very dedicated to his education.
example_1409,That is amazing!  It makes me want to be a good Samaritan too!
example_1410,I am so sorry_comma_ that sounds like it must have hurt
example_1411,Oh no.  That will make it even worse_comma_ not to mention the added stress of having a new home!
example_1412,That's awful - I hope your car isn't too damaged and you can find a way to get it repaired!
example_1413,That's great. I'm sure it was a lot of fun
example_1414,Ohh.  That is pretty cool then
example_1415,Yeah its awesome how much different it is from the regular method.
example_1416,Yeah_comma_ it seems that way.
example_1417,Thats awesome.  You are strong and capable.  Your gonna do great!
example_1418,Absolutely it's an opportunity to get a better job_comma_ so you should take it seriously
example_1419,That's so true.  I have seen that happen.  Some areas are very different like that.
example_1420,I would have been scared! But it is good that no one got hurt.
example_1421,Yeah me too_comma_ I'm sure he will
example_1422,I'm glad to hear you're enjoying it_comma_ but I hope you take good care of it as well!
example_1423,I love old school rap music
example_1424,Well you just got to stay positive and keep your fingers crossed for him!
example_1425,That sounds like heaven.  I bet you are going to really enjoy your new home!
example_1426,lol_comma_ i know how you feel i have had the same experience before _comma_ what did you say to her
example_1427,Yeah_comma_ family reunions are the best.  Sounds like you have an awesome one planned!
example_1428,It's good that you stick with it and make it a part of your daily routine. You will continue to achieve more goals in life when you stay committed.
example_1429,Well that's awesome! It takes determination and dedication to start and maintain those goals. Keep up the good work!
example_1430,That sounds like a lot of fun. Is there any other family members who participate in sports?
example_1431,haha thats a great idea!
example_1432,Oh no_comma_ did you check for any water leaks?
example_1433,Oh wow. You must be the best parent ever.
example_1434,That sounds so nice. I am glad you have such fond memories of it. It is good to be able to reflect on those times.
example_1435,It can be. But it sounds like you were prepared and made a good impression_comma_ which will always help when interviewing in the future. Good for you!
example_1436,That's good. I am glad you are okay.
example_1437,Yes_comma_ that's what I meant. It is very difficult but it is worth it in the long run.
example_1438,That is sad_comma_ just have to keep working hard then!
example_1439,That's not good.  Make sure you let someone know where you are going and who your meeting too. I always like to have another person with me when I meet strangers.
example_1440,Oh no that sounds like it could be difficult!  Hopefully you find something nice.
example_1441,That's terrible_comma_ are you going to get it fixed?
example_1442,Yes it is. I am glad you are appreciative of what you have
example_1443,That is a great idea. They will appreciate the handmade gift.
example_1444,I can imagine! That is really cool that you were able to see your boyfriend.
example_1445,I love hearing about people who have found the silver lining in their life's journey. You definitely inspire me!
example_1446,I wish I had a pet right now but I am moving very soon and won't be in the same place for a while so it will be hard to take care of one!
example_1447,haha. yeah thats true. the summer can be so peaceful and relaxing.
example_1448,"It's hard to change that habit, I know. It takes time. I am sure you will get better."
example_1449,That is awesome_comma_ you are so capable of doing anything you put your mind too!  Good luck!
example_1450,Those are great cars for a first time driver.  I'm sure you'll take good care of him and teach him well!
example_1451,Oh wow!  I have never heard of those before!
example_1452,It's terrifying when someone is just going to cut you off without warning. You never know their state of mind and whether they're a danger to themselves or others. I'm glad everything worked out for you both!
example_1453,Wow she'll be a woman! I bet you have some great memories of her as a child.
example_1454,That's great! You should keep it up and feel good about yourself all the time!
example_1455,That sounds amazing.  I am a local foodie too!  Where are you?
example_1456,Oh that sounds like fun! Did you get him back?
example_1457,You are right_comma_ but he probably won't listen to you since you're his step son.
example_1458,Yes_comma_ that's true. If someone is sick_comma_ it will only make things worse for everyone.
example_1459,I bet. It must be nice to get out of your daily routine for awhile and see old familiar places.
example_1460,I can understand that.
example_1461,Kids do grow so fast! It seems like just yesterday they were playing with playdough and coloring.
example_1462,I think so too. I try to always have some type of plan and stockpile a little bit for things like this.
example_1463,What is the native language of Russia?
example_1464,I hope it works out for you then!
example_1465,I would be so scared.
example_1466,That is very brave. I am glad to hear that it turned out so well for her.
example_1467,Nice. I've heard good things about that.
example_1468,It's so sad that they were not able to get there in time.  Hopefully your husband feels better about it and you guys can find a way to make it up to the kitty... or at least help another kitty out!
example_1469,Hopefully no one else has had that happen.
example_1470,I'm glad that happened to you.
example_1471,I hope everything goes well for you and your family!
example_1472,I'm sorry you had to hear that.  It's definitely a sad world we live in sometimes.
example_1473,i totally agree_comma_ even if we can't keep them exactly as they were in the past_comma_ at least it's nice to reminisce
example_1474,That is crazy!  I think I would go broke if I did that.  You must be very careful with your money and save it for emergencies.
example_1475,Awesome! Is it a big move or just a short one?
example_1476,I'm glad you were prepared and your home was fine!
example_1477,That's awesome that your cousin was able to get you all together. That's always hard to do.
example_1478,I understand_comma_ that's scary for any pet owner. Hopefully everything goes well!
example_1479,That's very sad.
example_1480,I am glad that it all turned out okay in the end! I wouldn't have been able to handle being stranded for a long time.
example_1481,I bet it will be a relief once you get settled in.
example_1482,Yeah that sounds like an amazing experience!
example_1483,I love Mambo 5! I remember that one so well!
example_1484,Don't worry about it too much... it will be alright!
example_1485,It is great when you can watch your favorites get recognition. He sounds like a cool guy as well.
example_1486,I am near Seattle. There might be a center here but it would cost so much! I don't know if I could afford it right now.
example_1487,That's perfect. You've got your priorities straight_comma_ kiddo!
example_1488,Well hopefully the new place is just as nice or better!
example_1489,I'm so sorry. Cancer is such a cruel disease. It's amazing how fast they can go from being healthy to sick_comma_ and then gone. I lost my dog recently as well. It's hard but you have to keep going for their memory.
example_1490,That is very considerate. It's always nice to have someone wait for you.
example_1491,I bet it was. I have always wanted one of those too.
example_1492,ah nice_comma_ what is the language?
example_1493,That is true_comma_ especially if you have kids. But even without kids_comma_ it's always nice to come home to a clean house!
example_1494,I hope you can make it look decent after a while. You can always put on wig and try to blend in.
example_1495,Oh no_comma_ sorry to hear that! Hopefully you will get it right next time.
example_1496,I'm sorry to hear that. Maybe they didn't see you do it though? It sounds like the worst!
example_1497,You will be glad to have her home with you
example_1498,I went to San Diego_comma_ it was pretty cool for a couple weeks but then the weather changed and it got kind of yucky.  I'd probably like it better in your part of the country as well.
example_1499,That is great! That's the best way to travel.
example_1500,I hope that she feels better soon and is able to get her energy back up! It sounds like you're a good partner
example_1501,Oh man. That sounds like a very boring summer!
example_1502,I'm sorry to hear that your mom isn't listening to what you have to say. Maybe you should talk to a doctor about your concerns?
example_1503,I can imagine! I'm not too fast myself...lol
example_1504,Well that sounds like a wonderful time to relax and unwind.  I hope your plans work out well for you!
example_1505,oh god i would be heartbroken_comma_ im so sorry they were  lost forever?
example_1506,I hope he's healthy and happy when you get him back. My girlie poof has been sick a lot lately. I'm not sure what it was but she seems much better now.
example_1507,I bet it is. I am so sorry to hear that. When are she returning home?
example_1508,That is very kind of them. I hope you can repay it someday.
example_1509,How many kids do you have? I bet they are excited!
example_1510,well that is pretty normal_comma_ I am not even sure if they are poisonous in all cases but what does freak me out is when a spider falls on you.
example_1511,Wow_comma_ that must have been really exciting for you.  What did you do for dinner?
example_1512,I bet you wish you had a bigger brother who could discipline him.
example_1513,I'm sorry you had to deal with that. You didn't take down her license plate?
example_1514,Good for you. I hate when restaurants do that.
example_1515,Oh wow_comma_ that does sound pretty annoying_comma_ I hope he feels bad.
example_1516,That sounds really nice of him.
example_1517,Yeah my sister and I are working on it.  It's a tough world out there.
example_1518,Wow thats crazy_comma_ I hope its good
example_1519,That's awesome. I'm sure that's a good sign for his future.
example_1520,You are doing great!
example_1521,I'm sure it will go really well_comma_ or at least better than you expect.
example_1522,I can imagine. That sounds terrifying!
example_1523,That's awesome! Maybe you'll start a new trend of Viking workouts.
example_1524,That is so awful!  Did you get hurt?
example_1525,I'm so sorry.  Losing someone is never easy.  I hope she finds some peace soon.
example_1526,I'm sorry you had that experience_comma_ but glad you were able to catch on and get them to stop.
example_1527,I'm so sorry to hear that.  That is incredibly sad.  I hope it helps if you talk about it and let out all of your emotions.
example_1528,I know exactly what you mean! Mine did that too. We had to keep him out all night until it was time for her to sleep. It is no fun at all.
example_1529,Oh man_comma_ thats like the worst feeling.
example_1530,Good on you! You are a good neighbor. He was angry at first but glad you came forward because its the right thing to do.
example_1531,That is really rough. I hope everything works out.
example_1532,Aw that is so cool! I bet you have a lot of memories to look back on.
example_1533,Me too! What did you do? Take any precautions?
example_1534,thats too bad
example_1535,Oh wow! I bet that is so cool! You must have been amazed when you saw it happen!
example_1536,Wow_comma_ that's quite gross.  I'm glad you didn't have to do it!
example_1537,You know what they say - you can't win.
example_1538,That's good. Some people have very short hair for a reason. At least you can control your own. I'm glad you're happy with it!
example_1539,Dang! That would be super embarrassing.  But at least you can now laugh about it and look back on it as a funny memory!
example_1540,Wow. That's terrible. Did you try to contact eBay about this? They probably have some sort of return policy for these things.
example_1541,Congrats! That's great news_comma_ good job on the hard work!
example_1542,You can always talk to me!
example_1543,Good I guess you are getting paid better though haha
example_1544,what do you like the most about christmas?
example_1545,that sucks! the universe is not always fair
example_1546,That sounds like a lot of fun. Was there anything at the top?
example_1547,It is very important to do your best on the first date. You never know where it might go from there! Good luck!
example_1548,Don't worry_comma_ just be confident and do your best!
example_1549,Maybe it is hunger?
example_1550,I wish you the best of luck and congratulations again.
example_1551,Oh wow...I can only imagine how embarrassing that must have been for you!
example_1552,That is so sad.  How far did you end up riding?
example_1553,Do you have any good ideas?
example_1554,That's how it happens to me.  It is quite scary.  Maybe you should stop watching them altogether.  Not good for your mind and soul!
example_1555,I'm glad you are okay!
example_1556,I don't blame you
example_1557,That's a pretty rough situation. Are you safe now?
example_1558,That is awesome! You have to take care of yourself though. What triggers you to sleep in?
example_1559,Well_comma_ I am happy for you!  You are welcome to invite him and I will bring my earplugs
example_1560,Wow that's really awesome!
example_1561,It's okay. You can just tell them it makes you really stressed out about your studies. It's a good reason to do what they're doing!
example_1562,Oh wow! That is not what you want from an institution. It seems like all the good banks have gone away. I've been with the same bank for 40 years.
example_1563,thats so cool
example_1564,Oh no_comma_ that's terrible. Hopefully it wasn't anything too serious! Did they get it fixed up?
example_1565,Oh that sucks
example_1566,Sounds like you were very caring and gentle with your girlfriend that day! It's nice to have someone who will take care of you when you're hurt.
example_1567,oh haha.  Well you can try to look for something else to be shocked at!
example_1568,That sounds like a very healthy thing to do!  What kind of weights are you working out with?
example_1569,I'm not sure.  What are you thinking about?
example_1570,thats awesome! i would do the same thing. i love to travel
example_1571,what did you think? it sounds really unique.
example_1572,Oh that is such a beautiful name!
example_1573,I agree! The simpler things are often the best.
example_1574,"Oh wow, that's quite the responsibility but I'm sure you'll enjoy having him around!"
example_1575,Well don't worry there are plenty of other ladies out there for you...and they'll love it even more knowing you're a little crazy
example_1576,That's quite a story!
example_1577,That is so scary.  What happened?
example_1578,What were they looking for in the candidate? I hope you found something better soon!
example_1579,What happened? Did it die in your car or did someone put it there?
example_1580,Well I am glad you are ok
example_1581,That is pretty epic!
example_1582,I would be grateful for someone doing that for me too
example_1583,Well that's awesome! You must have studied really well_comma_ man.
example_1584,Lol! Yes_comma_ I know what you mean_comma_ time flies by so fast!
example_1585,Did you sit in the upper deck?
example_1586,Oh man. That's so gross. I hope you got some good pics for his insurance company.
example_1587,I'm glad no one was hurt_comma_ but I can understand why it would raise your rates.  Hopefully they will come down after a while.
example_1588,Oh sweet! That sounds like so much fun to drive!
example_1589,That's amazing! Congratulations!!
example_1590,Well that's great. I'm sure it will all pay off when the exams are over.
example_1591,You're so lucky! I can't even imagine how stressed out you must have been. So glad everything worked out for you!
example_1592,Oh I believe you totally! That sounds like so much fun!!
example_1593,Wow! That is so cool that it finally works out and she can perform with confidence now!
example_1594,It's not fair to burn yourself out like that! Hopefully you can change things up soon.
example_1595,That is great.  Keep up the good work.
example_1596,I am sorry to hear that! Hopefully it is resolved soon and they come back with their services.
example_1597,That is gross. I would not eat anything like that.
example_1598,Oh no! I'm so sorry to hear that. I can only imagine how worried you must be. Just know that everything will turn out ok!
example_1599,That's so nice of you!
example_1600,what is there you can do about it?
example_1601,That's cool! I'm glad you have a positive experience with old school video games.
example_1602,That's awesome!  I hope you guys have lots of fun trying all sorts of beers!
example_1603,ahh i see.. im sorry to hear that.. it must be hard to deal with
example_1604,That's very admirable! It sounds like you're really in touch with your kitchen crew. I hope they don't lose their spark though...
example_1605,Aww_comma_ I'm glad you enjoyed it! That sounds like such an awesome surprise!
example_1606,You have a heart of gold_comma_ I'm glad you're doing this for them
example_1607,Well I hope you guys have fun catching up when she gets back home.
example_1608,I am sure they will miss you
example_1609,Yeah that isn't good at all. You should speak to them about it and see what they can do about it.
example_1610,Wow_comma_ that really sucks. Hopefully you can get them to pay for it!
example_1611,Oh nice_comma_ he sounds like it will be a good career choice
example_1612,Yum! You should have a treat afterwards too?
example_1613,I can only imagine! That must have been quite nerve wracking. At least you got it! Good job on that!
example_1614,That sucks!  I'm sure it's hard when you're limited in your mobility
example_1615,It will definitely be nice to spend time together again.
example_1616,I am glad it all turned out okay in the end!
example_1617,Yeah_comma_ my husband went off to college for graduate school too. I know how that is.
example_1618,Oh cool. Are you excited about the job?
example_1619,i know what i feel sometimes
example_1620,oh that sounds nice
example_1621,That's very smart of you.  What kind of wasp was it?
example_1622,I know what you mean. They always seem to be around me in the summer and fall.
example_1623,Yes! But I don't think it's worth dying over.
example_1624,Well_comma_ I hope everything goes well and that you have fun
example_1625,I can't imagine. I'm glad you had a chance to clean up the mess. At least there aren't too many bugs still flying around if they've gone for the night... maybe in the morning?
example_1626,Oh I understand_comma_ but he probably has done this so many times that he'll be very good at it.
example_1627,Sounds like she means alot to you.
example_1628,Haha that sounds terrible. That would be annoying. What did you do?
example_1629,It is okay for her to be upset. I hope your family can hold on together during this time of grief.
example_1630,Oh nice_comma_ where did you go?
example_1631,I know someone who plays video games on her laptop while watching tv
example_1632,I'm happy for you! Enjoy your time with her when she gets back!
example_1633,Eww_comma_ that's scary! What type of bug was it?
example_1634,That's a lot of work. I hope your team does well!
example_1635,yea it will get better
example_1636,Wow that's really long. Are you going with someone else or by yourself?
example_1637,It's good to have some time for yourself every now and then_comma_ I'm glad you got that break
example_1638,Well thats good_comma_ thats how it should be
example_1639,yeah i can imagine that being quite scary!
example_1640,Oh I hope everything is okay!
example_1641,Kids go through phases so quick_comma_ time flies in a hurry
example_1642,Congratulations!
example_1643,Sounds like you need to get out there and show him who's boss.
example_1644,I bet you are! You must be very proud of your husband.
example_1645,Well_comma_ that's good you were able to get her cleaned up.
example_1646,Dang. Sorry to hear that. Maybe just stick with the place you know is good.
example_1647,That's admirable. Some people would just back down in the face of adversity. It takes courage to stand by your principles.
example_1648,It's always nice to have someone that can help out around the house.
example_1649,It will get easier with time. It's a part of life that happens.
example_1650,I hope you can go visit him whenever possible! It's better than nothing.
example_1651,I'm sorry to hear that happened to you.  You can't turn back time or change the past but at least you have your memories of the good times you shared with her.  She was lucky in life_comma_ because she is now in a better place.
example_1652,Oh my god_comma_ you need to make sure she's okay after this. Cats are so vulnerable when they're that young or old. If you haven't already_comma_ take her in for a checkup at the vet so you can make sure it's nothing serious. And if you feel like it_comma_ give her a big hug from me and tell her I said hi
example_1653,"That must be a challenge, but I'm hoping it'll make the rest of your life easier in the end_comma_ at least that's what my doctor said when I was going through it."
example_1654,That sounds like a very personal and meaningful experience. Are you glad that you did?
example_1655,Awesome. Enjoy your new TV
example_1656,Oh wow_comma_ you must be pretty scared!
example_1657,That sounds awesome! Good luck tomorrow and don't worry too much about it. You'll do fine if you prepare well and speak clearly. The interviewer wants to see who's the best fit for the position so make sure you show that off!
example_1658,Facebook is great for this purpose. I hope you both have good conversations about old times.
example_1659,sounds like you two will be happy together
example_1660,It will be worth the wait!
example_1661,Don't beat yourself up over it. We all have our moments of weakness every now and then!
example_1662,I hope so too! I hate when kids are sick.
example_1663,What happened after you left?
example_1664,I'm glad you have a passion for something you enjoy so much
example_1665,I bet you were_comma_ I'm glad you could still have a good time at the family gathering though!
example_1666,oh wow. I would be shocked if someone didn't kill a dog and bury it_comma_ but birds are just so fast you'd rarely even know they're dead_comma_ let alone what happened to them...
example_1667,I am with you on that one!
example_1668,You're lucky nothing bad happened! I would have been so scared!
example_1669,Thats good i'm glad you could help him out!
example_1670,Wow. That sounds pretty awesome. I bet it was romantic
example_1671,It sounds so scary to me. Is there something going on with drones that's causing them to be flown at night?
example_1672,oh that would be annoying! I'm sure it was not intentional though. Is your friend very friendly?
example_1673,I am sorry to hear that_comma_ my heart goes out to you!
example_1674,Well_comma_ it is good that everything worked out okay for you.
example_1675,Well hopefully they settle you and your claim
example_1676,Oh wow that's terrifying! I'm glad you didn't have to deal with that at all. So glad you were prepared!
example_1677,Wow_comma_ I bet that's a huge relief to finally finish though
example_1678,Yes I can understand that_comma_ especially if you are afraid of heights!
example_1679,Well maybe try finding some friends at work?
example_1680,Oh no! That's awful! But glad to hear you're doing okay now. It'll be tough for a while but the pain will fade with time.
example_1681,Oh that sounds wonderful! Where did your cruise take you?
example_1682,That's amazing! I have three kids so it's exciting to see them develop in their own way.
example_1683,i'm sorry about the weather for you
example_1684,I can't imagine how scary it was then.
example_1685,Yes_comma_ I know what you mean
example_1686,You're welcome. It always happens sometimes because we are weak. I'm sure it will be fine if you stick to your diet.
example_1687,You should talk to a doctor about this and see what they can do for you.  They can help you figure out why it's happening and possibly give you something to help with the panic attacks.
example_1688,I understand how you feel_comma_ I can't imagine what I would do if one of mine got loose!
example_1689,Well that's better than a bad breakup.  It sounds like you handled it well though.
example_1690,That's very true.  It's a good thing to be around people who are willing to share their blessings with others and not hold onto them too tightly.
example_1691,That's awesome_comma_ what will he be studying?
example_1692,Oh no! That is disgusting! Did you complain to the restaurant?
example_1693,That's awful_comma_ did your coworkers laugh at you?
example_1694,Ahh yikes! That's terrifying. Did you get any sleep?
example_1695,You should take them to court lol
example_1696,I'm ready for a nap!
example_1697,I hope you continue with that and get ahead of the game!
example_1698,That is amazing! Good luck with your new job - you sound very qualified and prepared!
example_1699,You're right_comma_ it is unfair_comma_ i hope things get better for you
example_1700,I've been there too..it's really frustrating
example_1701,thats nice
example_1702,Hahaha that would be hilarious!
example_1703,i'm sure it will go great!
example_1704,that sounds like a blast
example_1705,congrats! that is great you stayed motivated! good luck for your final exam!
example_1706,Well that sounds like a fair deal
example_1707,That's terrible that happened to you
example_1708,Oh wow! I love dogs! Do you have one?
example_1709,I wish the best of luck to you! It sounds like your situation will be better soon.
example_1710,Well thats the best feeling isn't it?
example_1711,haha im happy for you then
example_1712,That sounds like you guys have a real problem
example_1713,It will all come naturally as you go along. You will figure it out
example_1714,That's so sweet.  Did it purr and cuddle with you?
example_1715,I know how you feel about the first course_comma_ but trust me the rest will get easier_comma_ or at least more manageable
example_1716,Yeah i do buddy! That's what makes us human right?
example_1717,omg that sounds scary
example_1718,Nope_comma_ just gave me the finger and drove off! I guess that was enough for him. He will learn his lesson.
example_1719,Yeah I would be too!
example_1720,wow thats awesome that your sister is talented!
example_1721,That sounds great! It is good to have people like that in your life.
example_1722,I am glad you are doing well. Hopefully all goes well for you!
example_1723,I would have been freaked out too
example_1724,I am glad for him
example_1725,"Yes, you can definitely have healthy and happy children!   They even make special food that helps you fight off the virus naturally!  Don't ever give up!!!"
example_1726,I was never into video games myself.
example_1727,Did you not prepare properly? Maybe they'll give you another chance next time!
example_1728,I see what you mean_comma_ sorry about that! But maybe he'll make up for it with something else?
example_1729,It's been a while since I saw it but the first one in 1993 is so much better!
example_1730,Oh man. I hope you get a bigger fridge!
example_1731,That's true_comma_ but it does make you wonder if YouTube will take down other channels next.
example_1732,Well maybe they were too scared! Haha
example_1733,I am sorry you are going through that. It is not easy.
example_1734,That is so nice of you_comma_ what happened next?
example_1735,Oh my goodness!  That is so disappointing!!!  Don't be too hard on him though. Every student learns at their own pace and just because he didn't do as well as you had hoped doesn't mean it's the end of the world.
example_1736,Haha. Well maybe that is what I should start reading up on myself. Thanks for sharing that with me.
example_1737,I'm not sure if my stomach is strong enough for that. But I'll give it a shot when we meet.
example_1738,That's great! Glad to hear that!
example_1739,Oh wow that is quite a story. Are you still living in the same place or have you moved away?
example_1740,Oh no_comma_ that is awful. She will learn eventually though!
example_1741,Yeah well_comma_ I'm pretty smart too. I solved it in five minutes last week. Child's play indeed!
example_1742,That sounds tough_comma_ I hope he gives you another chance soon!
