id,model_response
1329,I'm glad you've had some time to yourself. It's great when the kids are asleep and we can relax a bit before they wake up again!
1330,Oh wow!  That's a huge change.  What part of Arkansas are you moving to?  I hope it goes well for you guys!
1333,That's so sweet of you
1336,Oh wow. That sounds really awesome. I would have been scared too haha
1338,what did he do to help?
1341,You should totally do it.  Maybe with the school.
1342,Ohh yikes!  That sounds so embarrassing!  Are you sure you are okay?
1344,That sounds like a blast!
1345,Well you guys have fun and good luck
1346,well good for you to speak out against it
1347,That is really sad_comma_ you must have been very close to your father.
1348,That sounds like a good plan
1350,Awesome! I hope you are very proud to show it off when you go there.
1351,I hope your situation gets better
1352,Aww_comma_ what was the boy's name?
1353,Well at least no one died from your fall. It could have been a lot worse.
1354,That is great to hear that you are able to save money and be in a better place now compared to before.
1355,Well did you get up and dust yourself off?  And give your co-workers a wink to show they know what happened.
1356,It definitely isn't. Just keep in mind that your husband is out there somewhere and he cares about you.
1357,it will pass by so fast and before they know it they will be grown adults with their own homes
1358,Yes I would have been too if i had to be awake for that long
1359,That sounds like so much fun! I love going to casinos with my friends_comma_ it is always such a great time.
1360,Did she find out eventually?
1361,Oh I see. Well at least you won a trip! That's exciting_comma_ though.
1362,That's still better than nothing right?
1363,Hopefully you get in touch again! Good luck!
1364,Well at least you got a new car out of it!
1365,i bet you are worried_comma_ but i am sure he is fine. trust your instincts
1366,No. But I do have a partner now.
1368,ok that sounds fair i would have been mad too
1369,thats terrible. i am sure she understands
1370,Yeah its amazing what people can do with makeup. Its so impressive.
1371,i know what you mean_comma_ it's hard not to miss that store.
1372,I'm sure she will understand
1373,Yeah it's just not worth the risk
1374,i know that feeling_comma_ its so weird
1375,Sounds like a good way to spend the evening.  I hope he enjoys it and that you do too
1376,Exactly. That's why I love Halloween so much_comma_ it comes every year exactly the same. It's comforting.
1377,That does too but that's what makes it exciting to watch on TV.
1378,I used to play that too. I have never gotten back into it though... I think they changed the subscription model or something?
1379,That is wonderful. You must be very proud of yourself
1380,That really gets my blood boiling too!!
1381,Well hopefully this situation will come out good for you in the end. You deserve it.
1382,That's wonderful! You'll save so much money.
1383,That's awesome! I've always wanted a pet_comma_ but it looks like too much work! LOL
1384,That's a decent starting point.
1385,You can't win them all. It's good for you to have friends who want good for you and not just themselves.
1386,ahh i remember that too_comma_ wasnt it a great movie?
1387,I guess so_comma_ maybe you can stay in touch
1388,That would be terrible_comma_ do they have another spot for you?
1389,It does make me sad too! We need to teach children how to be nice from a young age so they aren't like us when we're older
1390,that's rough_comma_ i can only imagine how hard it must be to see them so rarely.
1391,I hope he feels better soon! That sounds like so much trouble!
1392,I can imagine. Losing a pet is like losing family_comma_ I feel terrible for you.
1393,yea i have to be careful during those times. sometimes the power is back on quick. but other times its not until days later
1394,That's crazy. Did you spend it on something fun?
1395,I am sure you will be fine! You have to get over your fear
1396,Good luck
1398,thats awesome
1399,yes i agree _comma_ trust is key
1400,I'm glad everything ended up being okay for you!
1401,Oh no! They're really getting worse than Air Canada used to be!
1403,2 years old! He loves to explore and get dirty. lol
1404,Oh no_comma_ I'm sure you're not alone_comma_ we've all had that happen to us at some point or another.
1405,For sure! That would be a very expensive mistake to have to pay for. I'm glad you were able to get it fixed and got some good advice out of it too.
1406,Awesome_comma_ are they playing on Saturday?
1407,That sounds so sad_comma_ I hope they weren't too mad at you!
1408,I bet he'll have a bright future ahead of him.
1409,That is very kind of him.  Did you offer him anything in return?
1410,That's terrible.. why do people not listen to common sense about their pets.. It's so irresponsible
1411,Oh no!! That's terrible.  Hopefully it won't cost you that much to fix and you can get your car back in the road soon.
1412,I hope they get caught and your car gets fixed!
1413,What tools are you talking about?
1414,Wow they are quite good then!  Did you enjoy it?
1415,Oh cool. I only know that style from watching bowling movies and TV shows. You must be quite good then!
1416,I know right. They are animals after all
1417,I wish you the best of luck with this new phase of life.  It sounds like it is time for something really big and special to happen!
1418,"Yeah, it's never too late to make a change_comma_ but it makes life easier if you do it sooner rather than later."
1419,That's crazy_comma_ I've seen that happen in my area too.  How long have you been in the same spot?
1420,That is pretty wild.  That would be super scary.  Glad you were not hurt.  Are you going bowling again?
1421,It'll be expensive to insure and keep up_comma_ so hopefully he does.
1422,It's nice to not have to think about things like those anymore
1423,Haha I love that stuff too lol. That brings me back to my college days also!
1424,That must be really stressful on you and your family. I hope everything turns out okay for him.
1426,hahahaha_comma_ i hope you were not too nervous in that situation
1427,Yes_comma_ family time is always special! I hope you all have fun and make some new memories!
1428,Yes indeed. It takes a lot of effort but the reward is worth it
1429,You must be very motivated then. That's awesome!
1430,That is awesome! You are lucky to have a brother like that!
1431,hahahaha yeah thats pretty funny
1432,That's so scary! I'd be freaking out for days after something like that happened.
1433,thats awesome. You are the best parent.
1434,That sounds so nice_comma_ it's funny I never thought of that as the best part of Christmas.
1435,Yes_comma_ but with practice and persistence_comma_ you'll get better at it! Good luck!
1437,Yes_comma_ obesity is serious and you have to be careful about it!
1438,Yeah_comma_ maybe you can try to buy a new car this week!
1439,That's too bad! I hope you are able to sell it without any issues. It is always good to have someone around when dealing with strangers.
1441,You need to get in touch with the police about this ASAP. They will be able to help you figure out what happened_comma_ who did it and stop them from doing this again!
1442,I think so_comma_ but i have never had to struggle like that.
1443,That is so sweet of you_comma_ will you put a name on the blankets or any special message?
1445,That's great! Focus on the good and you'll find it will grow.
1446,I do have one - a big ol' lazy bearded dragon named Chomper!  He's not the most active animal ever_comma_ but he's really cute and fun to watch
1447,oh thats understandable then
1448,Yes_comma_ its hard not to.  We all judge others in some way or another.
1449,You got this_comma_ kid!  Just keep your head up high and stay focused on what you want to achieve.
1450,What a great gift for your brother!  I am sure you are going to enjoy it together.
1451,They are but they have so much space for the family and it's so nice to drive in the snow.
1452,Did you get a chance to speak with the driver about what happened?
1453,Oh wow! I think it's normal to get emotional about these things. Just cherish the moment and don't look back too far into the future...
1454,How did you get into it?
1455,That's so cool. It sounds healthy!
1456,Oh no_comma_ that sounds scary! Glad you are ok.
1457,I hope you guys don't have to go to the hospital though_comma_ haha
1459,That's wonderful_comma_ I'm glad you were able to get to see your grand ma. That must have been really special.
1460,That sounds like an amazing experience_comma_ I wish I could've experienced it with you.
1463,He is very gifted then! What kind of job do you think he will make?
1465,That's pretty crazy.  Was it able to find a home?
1467,Oh wow_comma_ I didn't even know that they had live TV. What's your favorite show right now?
1468,Maybe there is a rescue organization that can help you bury it?  So sad_comma_ I know how you feel.  It's hard when things happen like this.
1469,It is so hard to imagine having a night where your entire life changes forever in such an instant.
1470,I'm glad that turned out well for you. That is what friends are for.
1471,Where is that?
1472,I don't know if it's a lack of empathy or something else going on.  I just wish people would get help.  But they're not always willing to do that.
1474,I'm with you_comma_ I'd say if it's not home cooked_comma_ I'll eat fast food and save money.  It is crazy.
1476,That is a huge relief! That could've been awful.
1478,Oh wow_comma_ that's so unfortunate. Hopefully you can get her through this ordeal.
1479,I can imagine. My grandma passed away last year too and it's still tough to think about.
1480,It's good that everything ended up alright.
1481,I'm sure it will all work out in the end! Good luck!
1482,Well congrats on your wedding. I hope you both live happily ever after.
1483,Oh man! Those songs bring back so many good memories for me too!
1487,That's hilarious_comma_ and true. I've had my fair share of being prepared in unexpected situations. It's nice to have some good traits to show for it as well.
1489,I am sorry to hear that.
1490,That's good to have a head start. You might even get some fresh air!
1492,haha good_comma_ i was worried for second there.. glad everything is alright!
1493,Yeah_comma_ that sounds like the best way to go in my opinion too!
1494,I'm sure you will get over this soon! It's nothing to be ashamed of. My wife had a bad hair day many times in her life_comma_ but she doesn't care and always laughs about it when I tell her about it.
1495,I hate when that happens! I hope you try it again soon!
1496,I'm so sorry that happened to you! Did they say anything about it_comma_ or did they just let it go?
1497,You're going to have some fun when she comes back!
1498,I went to the bayarea.  It's nice. but it seems like everyone knows each other there so I guess you'd know a lot more people there.  But it wasn't for me.
1500,That's good that she's better! Hopefully she didn't have to take any medication that could affect your appetite as well...
1501,That's too bad. I hope this school year turns out better for you.
1502,Well_comma_ I'm sure she will be fine. You can't change what you have been told by doctors about the risks of surgery. If they are going in with open eyes and discussing all of this with them_comma_ it's probably a good idea for her to proceed with it.
1503,I know what you mean! I hate losing too. It's so frustrating!
1504,Well that's pretty cool_comma_ I bet you'll have fun on that cruise!
1505,i know how you feel. i have a little girl dog and her name is belle. she's 3 years old.. im not sure what i would do if something happened to her.
1506,I hope he has a smooth trip back for you!
1507,You'll get through this soon! Keep your spirits up. I'm sure she misses you too and will be home before you know it!
1508,I am sure it was very helpful for you both.
1509,I'm sure you'll have a great time.
1510,some people are like that too. It's not a bad thing!
1511,I can imagine it was quite the scene! What did you do?
1512,Hopefully they will teach him to behave better.
1513,I'm sorry you had to deal with that. At least she was not driving on the highway.
1514,That's great. I would have never been able to eat there again if it was my food.
1515,How rude of him. Maybe next time you should make your own dinner instead of planning on his.
1516,That's awesome! What did he get you?
1517,I know. It really brings me joy every time I see her run through the yard or play with my kids.
1518,Oh no! What happened? Did he get in trouble?
1519,That's amazing! How proud you must be of him!
1520,Are you doing it for charity or personal reasons?
1521,You're welcome_comma_ if it helps_comma_ and don't be too hard on yourself_comma_ I'm sure you'll do fine and you can always stick to activities that are more low-key when things get crazy_comma_ like going for a walk_comma_ or reading something!
1523,Music is great for motivation.
1524,Oh my_comma_ I've been there too! That's so terrifying!
1525,I am so sorry.  Losing a loved one is never easy...
1527,Oh no!  I'm so sorry for your loss.  I know it is a tough road to travel but I hope you're able to find some peace.
1528,Oh no! That is terrible
1529,Oh man_comma_ you're really sad now?
1530,You are a good neighbor. You should get them a new one or pay for the replacement. Good karma will follow you from now on!
1531,That sucks_comma_ but I'm glad there is still hope. You'll get through it.
1532,Wow that sounds like a great keepsake! I'm sure you cherish it a lot!
1534,oh that stinks_comma_ i hope you get another chance soon
1535,Wow that is wild. I am glad you finally believe him now though.
1536,Gross! I can't imagine what that would be like.
1537,Oh darn.  You might want to put some little stickers on the inside for him to see or something like that.
1538,That's great news_comma_ I bet you feel so refreshed!
1539,I'm sure it wasn't an uncommon sight around the office.  Just try to laugh about it and move on.  It's not the end of the world!
1540,That's horrible. I don't think you should bother trying to resell the contents.
1541,That is great! What are you going to major in?
1542,No worries at all_comma_ just be honest and open with others and they will listen!
1543,That's awesome. She must be pretty smart and eager to learn
1544,It is nice to be able to enjoy the holidays without much stress. I'm a fan too
1545,oh man that is the worst! i know how it feels when someone wins at the casino!
1546,Sounds like fun!
1547,Good luck! You can do it
1548,"That's normal, do your best and let them know that you are dedicated to what you're doing. Good luck!"
1551,Oh no!  That must have been embarrassing!
1552,Oh man!  That is too bad for you.  I would have been bummed if my best friend cancelled on me like that!
1553,You could just tell her it's time for you to move on and she'll leave
1554,That's pretty scary! Do you think you might try watching a non-horror film to take your mind off of it?
1555,Oh man...I hope you're okay!
1556,Oh_comma_ so you were trying to steal more money at the same time
1557,That's a bad situation. Were they able to catch him?
1558,What time did you wake up?
1560,I would love to see that one day!
1561,Well maybe they are having some issues of their own. Maybe just put on headphones and keep studying?
1562,Oh no! Sounds like you should switch banks immediately.
1563,thats awesome.. i bet it was fun seeing your friend there
1564,That's good you went then_comma_ hopefully everything turns out okay!
1565,Oh wow thats terrible!  You should try to get a refund on your ticket.
1566,That's very sweet of you! Glad it wasn't worse. That sounds like fun though.
1567,lol. Well it's always good to have some excitement in life.
1568,That sounds like a healthy attitude!  Keep at it!
1569,You mean you're going through some tough times right now. Just remember that there is always a way out and help will come. It can be hard to see it when things are rough.
1570,that is awesome
1571,Wow that would be awesome to see
1572,That is such a beautiful name!
1573,I agree! It is nice to look back on those memories and realize how far you have come!
1574,Oh no I'm sorry to hear that. Are you prepared to do the work?
1575,Well maybe Christy will like your bald head. Haha
1576,I'm sorry that happened to you. Hopefully no one else has to go through what you went through.
1577,What happened after that?
1578,"Aw, well good luck in your next interview!"
1579,Oh my goodness. How were you able to get that out?
1580,Well that is awful. Did they have insurance?
1581,What is your speech about?
1582,well thats good you made it on time
1583,Oh yeah I get that_comma_ sometimes it's not about understanding the concept of something
1584,That is great to look back at the good old days!
1585,Awesome! That sounds really cool to see live!
1586,Ugh_comma_ that sounds awful! That's too much for anyone to clean up. I hope you were able to get out of there quickly.
1588,That sounds like a great choice!
1590,Well that is good. It's always hard to study when you are tired. Good luck on your exams!
1591,What movie did you see?
1592,Oh really? That is very cool. It's nice that there are still people out there like that.
1595,That is great!  That is the first step in getting a real job!
1599,Oh wow! That's pretty embarassing for everyone involved... especially your friend
1600,thats not right_comma_ i hope you get some help
1601,Happily playing with my friends was a fun time for me. I had so much joy with the ones i played with
1602,That's great news!  I am sure you will have fun at your local bar.
1603,You are so cool dude!
1604,I will have to read it now!
1605,That is very sweet of them! I am sure you are grateful to have such wonderful friends!
1606,That's so nice of you!
1607,That's cool that you support her like that_comma_ I wish my spouse would do the same for me. Good luck to you guys!
1609,What a terrible situation to be in.
1610,Well at least you got some closure about it.
1611,That's good news I'm sure he will be happy
1612,That sounds so delicious! What kind of soup?
1613,I hope things are going well for you now! Good luck with your new job and I'm glad you didn't have to wait as long as some people do.
1615,Enjoy your time together_comma_ it will pass quickly.
1616,Oh man...I would have been frustrated with those people.
1617,How many dogs do you have?
1618,I've always been fascinated by science and would love to work in the labs!
1619,thats not cool
1620,thats good news
1621,I would have done the same.  Was it a red wasp?
1622,It's like we can't get rid of them.
1623,Yeah_comma_ I guess so! It's funny how some things are super scary and then they turn out not to be as scary once we learn more about them.
1624,That is cool_comma_ have fun and safe trip
1625,Oh wow. That's definitely not something you want to find on your tea glass! Especially if there are bugs flying around too!!
1627,How long have you been friends?
1629,That must be very hard for her to deal with. I am sure it will get better in time.
1630,That sounds like a lot of fun.
1632,I can imagine. Did you do any fun stuff or just focus on work?
1634,That's a lot of time_comma_ so I hope you can feel prepared.
1635,yes that is true _comma_ keep working hard and things will be better soon
1636,Wow. That's so exciting! Have you ever traveled outside of the country?
1637,I hope so_comma_ and don't forget to take it easy!
1638,Well at least you changed_comma_ it could've went worse though.
1640,Awesome! I hope he's still a pretty good dog.
1642,That's great_comma_ I wish my partner and I could plan a wedding like that!
1643,I hope you get rid of that dog from your neighborhood.
1646,That's a shame. Hopefully they take your feedback in stride.
1648,That's awesome_comma_ he sounds like a great husband. What did you get repaired?
1649,It will get easier with time_comma_ but that's okay. You can still remember the good times.
1652,Oh my gosh_comma_ did she get up from it? That sounds awful! Did you end up taking her to the vet?
1656,Oh man. That must have been terrifying for him as well.
1657,Oh wow! That would be amazing. You have my best wishes for the interview and I'm sure you'll do great! Good luck!
1662,I am sure you'll get him feeling better soon!
1663,Maybe we can plan a reunion or something.
1666,That is quite terrible. You might want to look into a different location for your garden_comma_ or fence off where you plant.
1670,That's so sweet of him. I bet that was an amazing surprise!
1671,Oh wow! That's really scary! I would be terrified!
1672,Doesn't that sound annoying? I guess everyone gets nosy sometimes.
1674,I'm glad it's all good!
1675,That sounds like a nightmare! I hope they have to pay you back so that you can get your house fixed and get rid of all the smell.
1678,Oh I understand_comma_ that can be a very terrifying thing.
1679,I'm sorry it sucks for you. I hope everything works out for you.
1681,I'm glad you did! That sounds so relaxing and fun!
1682,That's amazing_comma_ I'm glad to hear that!
1683,thats a bummer
1684,haha_comma_ I bet it was scary for you!
1685,It really does. I pay a lot for mine too.
1686,You can always find healthier alternatives like fruit or nuts if they're around
1687,I hope it didn't ruin your night too much.  Did you do anything fun afterwards?
1689,Yeah_comma_ sometimes things don't go as planned.  They'll come around when they're ready.
1691,That's very admirable! It's never too late to learn and grow.
1693,Did anyone see what happened?
1695,That sounds like quite the stressful situation. I hope you have to do something about it soon.
1696,Yay!  Pizza is my favorite too!
1697,That is such an important thing to be doing_comma_ and it starts early
1699,How long were you with him for?
1701,thats amazing
1702,You are absolutely correct_comma_ you deserve some of that money too!
1703,im sure it is. i'm happy for you.
1704,You're making me remember when I got my first Nintendo 64_comma_ it was a big deal too!
1706,Awww that sounds nice
1707,oh no thats terrible
1709,"Well_comma_ you know what they say... ""money makes the world go round"". Good luck with everything!"
1710,Thats awesome. It's nice to take a moment to reflect on that sometimes.
1711,lol thats so gross i would have done the same thing
1713,I am sure you will do great. You are a parent now_comma_ its going to be fun!
1714,That's probably true. Some cats are really scared of people and will hiss or swat at you. But the ones that just hang around in open areas like your yard may be pretty friendly!
1715,Wow you are ambitious!
1716,that makes sense_comma_ i have been there before!
1717,oh wow_comma_ how scary that must have been
1719,Well hopefully you can find that little devil tonight. Stay safe!
1720,that is awesome
1721,That is so great! I am happy you have such a good friend
1725,Yes!  And the meds aren't good at all and do so much damage to your body.  You'll be fine just stay positive and eat the right food!!
1726,It still looks pretty fun!
1727,What kind of job was it for?
1728,Oh no! That sounds like a really tough situation for you.  You could always try to talk to him about how proud he should be of you for your own accomplishments?
1729,That is very good
1730,Sounds like a very annoying person to live with.
1731,"Yes_comma_ but even so, he did say some horrible things. He isn't a good influence on anyone."
1732,Did you get in trouble?
1734,What happened next? Did he get away?
1736,That is so amazing. That is very exciting. I think the dog deserves a Nobel Prize for that_comma_ and maybe even a Pulitzer as well.
1738,I'm glad to hear that! Hopefully you won't have any more illness soon.
1740,Oh no! That must have been hard on you!
1741,Oh man_comma_ that's crazy! He'll probably just use it to build a spaceship and fly off into the cosmos.
1742,I hope things work out for you
1743,That must have been hard on you and your roommate. Do you miss it?
1744,Well you can always look for someone new.
1745,That sounds really tasty!  I love pies made from scratch
1746,I need to see what my wife does with her money.
1747,That sounds so peaceful. I'm glad you had such a wonderful experience!
1748,Did you ever find out what caused the power outage?
1749,That's true_comma_ but that doesn't necessarily mean that you will have any issues.
1750,I hope your phone is fine then!
1751,oh wow_comma_ that's terrible! i can understand why it would be stressful indeed
1752,Yeah_comma_ that helps.
1753,that is awesome ! I am glad you are feeling better
1755,Just try and relax. The universe has good intentions. It'll all work out!
1757,You did!
1760,I can definitely understand that
1761,Well maybe you should start a Facebook group and see what happens!
1763,That is sad that you dont see each other anymore
1765,I know what you mean.
1766,I'm glad you love your pet. I have 2 myself.
1768,It's good of you.
1769,that is a good plan!
1770,It sounds like things have turned around for the better!
1771,That's understandable_comma_ but don't worry_comma_ cats are always innocent_comma_ and they will make it up to you soon enough.
1772,Oh well_comma_ that is still pretty cool! I'm sure it wasn't the only thing you were competing for since there was probably an audience and stuff. Still_comma_ better than nothing. And you got to do something cool! That's gotta be a good feeling.
1773,What kind is it?
1774,It's hard not being able to do anything for them when they are suffering. I hope your grandmother recovers soon!
1776,Absolutely_comma_ I hope it motivates others to do what you have done with them!
1778,Maybe he can help you get rid of your enemies.
1779,wow that sounds so cool!
1780,Which one?  Call of Duty?
1784,Do you have any experience with buying collectibles?
1785,I would have been so scared! Glad everything worked out though.
1786,That's true. I mean my laptop was way better than most of today's phones!
1787,You should try to eat healthy and not be guilty of it_comma_ i know you can resist the temptation but your body is telling you no.
1788,It sounds like you are doing okay!  Maybe consider looking for a better one sometime?
1789,Ahh. That sounds scary.
1791,That's no good! Maybe they should make it harder to touch your dishes after washing them. But I get what you mean. It doesn't feel great.
1792,Make sure you throw away any old clothes_comma_ it's hard to keep track of what is clean and dirty.
1793,Yeah_comma_ they seem to think the world revolves around them.
1794,I agree. I hate to hear that.  Did you report the person who did this?
1795,I think it's worth giving it a try! Try it on a budget meal day.
1797,Oh wow_comma_ that would be an awesome accomplishment!
1798,That's not good.  I'm sorry you're having that to deal with.
1799,Sounds like a good time!
1801,Golf balls are 2 inches in diameter and huge!
1803,I bet it'll be a great experience_comma_ you're going to have fun with it
1805,Oh_comma_ I see! Sounds like it might be worth watching then!
1806,it's great that your child is already learning at such a young age.
1807,Oh no! Did it hurt bad? Was it bleeding?
1808,hahaha well now you can get him back and take your revenge
1809,I heard that before too_comma_ they can be very loud and smelly.
1811,Kids are smart and they know how to surprise us when we least expect it
1813,Yeah_comma_ just take some time to chill and not slam doors.
1814,I understand. The best thing you can do is let her go with a happy heart.
1815,Good for you. I have been through chemotherapy myself and it was awful.
1816,yeah i know what you mean_comma_ it can get tough with school kids sometimes
1817,yes _comma_ karma will take care of it
1820,Yeah_comma_ we need more people looking up at the sky and appreciating it.
1821,Do they usually not come home?
1822,Why did you buy two sets
1823,oh_comma_ that's cool! good luck with your training
1824,It is normal_comma_ just think about what you want to say and do your best!
1825,Well that's good. Hopefully you didn't lose anything important!
1826,That's cool. That is actually really impressive. You should be proud of yourself!
1827,That's too bad. That would be super scary!
1828,That is terrible_comma_ did you get your money back?
1829,thats terrible. i bet it was hard to see
1830,That's pretty insane! Is he an expert or just training for a specific event?
1831,Sounds like a dream come true for you. Did you get any cute selfies?
1832,Oh yikes that's terrifying. You need to get a car with tinted windows.
1833,Yeah_comma_ I understand your situation. But you should talk to him and make him know what he did. That is how cats learn right?
1834,Yes it does. What was the cat's name?
1835,I don't really get that type of music but I'm glad you find it memorable!
1836,I hear ya.  That's why we call them armadillos!
1837,Oh that's terrible!  Birds are so delicate and fragile.  Did you see the parent bird?
1838,thats awesome_comma_ i hope its delicious!
1839,That is so awesome. You have been working hard and the reward is nice. Have fun!
1840,Oh no! I bet you could do a lot more if they would leave you alone!
1841,oh i understand! it is lonely when your friends are away.. and especially when u dont know anyone in that area
1843,That sounds like such a wonderful adventure to have with the family. Do you know where you'll be going?
1845,it seems more like it is just climate change to me but i guess that's an entirely different topic
1847,"pepper makes everything better. i put it on my fries, pizza and my scrambled eggs"
1848,It sounds like you are going out with friends this weekend. You will do great!
1849,I know how that works sometimes. I have been there before with my own dogs.
1850,I completely understand that. I am sure you did a great job though!
1851,thats great
1852,I love cats! What are you and your cat watching?
1853,Sounds like a good way to capture the moment and look back on them later in life!
1854,You are lucky and happy
1855,Oh I hate the feeling when you don't know what's going on_comma_ hopefully it will work out for him.
1856,You must have had a close bond with the cat_comma_ thats always hard when it happens
1857,I would imagine you are very proud.
1858,Oh wow! That's great to hear that you were prepared!
1859,I hate when that happens_comma_ I was in a hotel room last summer and there were flies everywhere.
1860,Oh girl_comma_ you need a drink! Don't worry about it too much and let her sit out for a bit to calm down. It'll pass soon.
1861,That's great! I bet you'll do really well!
1862,I hope you find a way to keep that from happening again!
1863,Yea it really is hard to deal with at that age
1864,Oh no_comma_ what happened that made it bad?
1865,I am sure you did!  Don't worry about being able to speak the language if it will ruin your trip.
1866,I don't blame you one bit. I'm sure it wasn't fun.
1868,That's great.  We need to do that more often_comma_ relax and enjoy life.
1870,Well at least you are not starving!
1871,Well hopefully he listened.  Sometimes family can be frustrating
1872,You must be disgusted by that thought.
1873,I bet that was disappointing! So sorry to hear about your book. Maybe it will give you an excuse not to do anything fun for the rest of the day lol.
1874,That's great! You are lucky to have him.
1875,That is probably a good idea! I'm sure you'll find someone with better tax rates who will love your property as much as you do!
1877,That is amazing_comma_ how long have you owned homes?
1878,Yeah_comma_ maybe you should cut ties and move on.
1879,Oh dear! Did you get caught?
1880,You will be fine!   Start with the little ones first so you can ride them together.  Then work your way up_comma_ lol
1881,Old age I'm afraid. Heart failure was the final blow. I thought she was fine for months before it happened but one day she just lay down and died.
1882,It is never too late to start saving.  It takes time and patience.
1883,Wow! What an awesome neighborhood you had!
1884,mostly comedy and gaming
1885,Well you did what you had to do!
1886,I understand. I would be too if I wasn't in love with someone who is teaching me!
1887,Definitely. Did you have any pets?
1888,That's what I have found to help me through these trying times.
1889,That's horrible! You should try to speak with the mayor about it...I hope you're able to get something done to help your neighbors.
1890,That is terrible_comma_ at least you are not hurt too badly.  Hopefully it doesn't happen again in the future!
1891,No I haven't heard anything about it. Sounds interesting though!
1892,I understand that feeling. It's not good for you to be jealous or envious of your friends in general.
1893,Yes!  You will do great things!
1894,Congratulations! How exciting! That's fantastic news. What is your new title?
1895,Oh no_comma_ I'm so sorry to hear that and hope you are better now.
1896,I will for sure. It's nice to reminisce about the past.
1897,Yea I'd love to see what the future holds.
1899,Oh no_comma_ I'm sorry to hear that! Hopefully it won't happen again...
1900,I'm sure that was a relief. I would hate having to deal with the smell and mess as well.
1901,That sounds like it was really rough. I am glad he could help.
1903,Yeah I can imagine. What is the new job?
1904,You could just buy another one and give some to them!
1905,That is great!  You should have an awesome view from up there.
1906,It is tough_comma_ and kids are learning a lot about society from their peers. It will take time to teach them the value of kindness though!
1907,Wow that's so cool to think about. I'm glad you were impressed though!
1908,No way!!! You must have been so brave
1909,I'm glad you had a good time!
1910,That's a pretty good investment strategy. Good for you!
1912,That's quite an interesting investment. I hope your brother pays you back!
1913,You're right_comma_ life is short so we should do all the crazy things we want to do while we can!  If it makes you feel any better I have a friend who did that recently.
1914,How long were you working for?
1915,I would be too.  You have to make sure that someone gets charged for that.
1916,You will do fine!
1919,You must have stuffed your face!
1921,I am sorry to hear about your loss. You will get through it with time.
1922,It's fun to have your family or friends sing to you_comma_ that way it feels more special. I'm sure they wanted to surprise and delight you and make you happy.
1923,That's great! It sounds like it will go well!
1926,That's really great_comma_ I hope it stays that way for a long time!
1928,Oh man! You must have seen some pretty interesting things.
1931,You can't go wrong with a pontoon boat! They're fun for the whole family.  I hope you guys have a great time.
1932,I understand that. There's no easy answers here_comma_ but it sounds like you have a good head on your shoulders.
1933,What's the next one?
1934,I'm glad to hear the doctor's are good!  Hopefully you'll be feeling better soon.
1935,Don't be too hard on yourself! One little slip doesn't ruin a whole week's worth of work. You can always get back on track tomorrow.
1936,That is a big accomplishment to have done_comma_ just remember that if you don't pass the first time_comma_ you can retake it!
1937,Well thats good_comma_thats what matters most in life.
1938,That's great_comma_ I'm glad things seem okay for you. I hope it gets better soon. That's just the way life is sometimes - one day we are doing fine and the next we can be in terrible shape.
1939,I've had pets that lived into their teens and it's sad to lose them no matter the reason.
1940,i hope you're happy with your purchase!
1941,Well that's awesome that you guys were able to meet through your sister and her husband!
1942,That's crazy!  You're a good sport for taking it in stride.  Must have been embarrassing.
1943,You'll have a blast! There is nothing like visiting museums when you're traveling_comma_ it's so enriching!
1944,That's really beautiful! I'm glad your dad gave it to you before he passed away.
1945,I'm glad you are finding peace and acceptance. It takes a lot of strength and courage. Keep up the good work!
1946,That's great. What was the job about?
1947,When my sister and her kids were homeless for about 3 months _comma_ or when my brother was homeless for a short time_comma_ you know how that is
1949,That sounds like fun. I love watching movies with family.
1950,You can always get a new pair of pants if nobody did notice.
1951,That sounds exciting! Good luck!
1952,Dang! That is horrible. Hopefully nobody saw?
1953,That makes sense. Don't worry about it too much and focus on other things you need to work on!
1954,That is true.
1955,You can work on it! Keep at it and you'll see improvement eventually. It takes a lot of practice to get faster.
1956,I see. Is this a diet or something?
1957,I see! You must be working out a lot_comma_ nice!
1958,Maybe if you take them all away he'll be more careful with the ones that are left...lol
1959,Well you should go with someone that can appreciate you and not treat you bad.
1960,Oh I see. That's too bad! Well maybe next time!
1961,I would have been disappointed too_comma_ glad you know what to expect next time!
1962,What a good way to get bigger. Keep it up!
1963,"You can always watch with a friend but honestly, it's more fun if you're alone and feel scared. It makes the experience better!"
1964,That sounds like an amazing place_comma_ is that what kept you going?
1965,Oh wow. What did you do?
1966,Are you good at that?
1967,That's awesome. It's always great to feel motivated after getting in a good exercise!
1968,Well hopefully he forgave you for now!  Maybe get a new pair of shoes.
1969,That sounds really painful! You should probably go see a doctor and get it checked out.
1970,That sucks_comma_ how long were you guys together?
1971,"I think I know what you're talking about. It sounds like your emotions aren't allowing you to rationalize the situation, so they come out in tears."
1972,Eeww_comma_ that must have been gross! Did you call animal control to get rid of it?
1973,How much are you looking to gain?
1974,Going to mars maybe?  Im not sure it'll happen though
1975,I'm glad they are okay and healthy
1976,thats cool man! did you have fun playing around all that easter egg filled yard?
1977,Did it end up being ok?
1978,That's disappointing. Hopefully your friend understands.
1979,I'm sure you won't. We all forget sometimes.
1980,I would love to see that dress one day!
1981,Oh well_comma_ at least you got it done and hopefully your teeth aren't as bad as you thought!
1982,I agree! It's helped me out so many times over the years.
